generic_name,month,n_reports,roll_mean,roll_std,zscore,is_anomaly
semaglutide,2022-03-01,516,176.33333333333334,147.7777610693392,2.2984965004801414,True
semaglutide,2022-04-01,62,230.5,203.34478109850772,-0.8286418716513426,False
semaglutide,2022-05-01,74,233.16666666666666,200.52672307367584,-0.7937429197812552,False
semaglutide,2022-06-01,679,234.16666666666666,199.5509124676374,2.229172133730409,True
semaglutide,2022-07-01,311,281.8333333333333,267.6261696222301,0.10898286482161715,False
semaglutide,2022-08-01,66,282.1666666666667,267.66801577078024,-0.8075924426166137,False
semaglutide,2022-09-01,70,284.6666666666667,265.13518564435515,-0.809649862748185,False
semaglutide,2022-10-01,61,210.33333333333334,249.35810928595583,-0.5988709721971893,False
semaglutide,2022-11-01,62,210.16666666666666,249.47738708481515,-0.593908203056072,False
semaglutide,2022-12-01,64,208.16666666666666,250.8317497181461,-0.5747544592287995,False
semaglutide,2023-01-01,482,105.66666666666667,100.64326438796937,3.739279877514776,True
semaglutide,2023-02-01,68,134.16666666666666,170.43288023930916,-0.38822712245289964,False
semaglutide,2023-03-01,111,134.5,170.2747779326111,-0.1380122193393815,False
semaglutide,2023-04-01,119,141.33333333333334,167.9757919066515,-0.13295566628877425,False
semaglutide,2023-05-01,106,151.0,164.0512115164043,-0.2743045880858992,False
semaglutide,2023-06-01,134,158.33333333333334,160.21568795429081,-0.15187859343883722,False
semaglutide,2023-07-01,850,170.0,154.41632038097535,4.403679600202276,True
semaglutide,2023-08-01,144,231.33333333333334,303.8773875540374,-0.2873966175512259,False
semaglutide,2023-09-01,160,244.0,297.21843818982694,-0.2826204205620347,False
semaglutide,2023-10-01,141,252.16666666666666,293.48282175736733,-0.37878423684563073,False
semaglutide,2023-11-01,116,255.83333333333334,291.61784353270747,-0.47950883814024853,False
semaglutide,2023-12-01,127,257.5,290.6171020432211,-0.4490444611913851,False
semaglutide,2024-01-01,1116,256.3333333333333,291.2254567627402,2.9518939594866276,True
semaglutide,2024-02-01,190,300.6666666666667,399.7137308958333,-0.27686481127041085,False
semaglutide,2024-03-01,212,308.3333333333333,396.53633713276093,-0.24293696267507706,False
semaglutide,2024-04-01,214,317.0,393.2002034587469,-0.26195306893020565,False
semaglutide,2024-05-01,203,329.1666666666667,387.7568396130062,-0.32537573493889904,False
semaglutide,2024-06-01,192,343.6666666666667,379.7349953147149,-0.3994013418251566,False
semaglutide,2024-07-01,483,354.5,373.1882902771735,0.3443302036742921,False
semaglutide,2024-08-01,99,249.0,115.0617225666292,-1.3036481347056053,False
semaglutide,2024-09-01,120,233.83333333333334,129.487322416778,-0.8791079405205438,False
semaglutide,2024-10-01,128,218.5,137.7719129576125,-0.6568828003995533,False
semaglutide,2024-11-01,88,204.16666666666666,142.71848747330048,-0.8139566830008544,False
semaglutide,2024-12-01,98,185.0,150.4207432503907,-0.5783776766425067,False
semaglutide,2025-01-01,36,169.33333333333334,154.38868697759764,-0.8636211366489599,False
tirzepatide,2015-07-01,1,,,,False
tirzepatide,2016-06-01,1,,,,False
tirzepatide,2016-08-01,1,,,,False
tirzepatide,2016-09-01,1,1.0,0.0,,False
tirzepatide,2016-10-01,1,1.0,0.0,,False
tirzepatide,2017-05-01,2,1.0,0.0,inf,True
tirzepatide,2017-08-01,1,1.1666666666666667,0.408248290463863,-0.4082482904638632,False
tirzepatide,2017-09-01,3,1.1666666666666667,0.408248290463863,4.490731195102493,True
tirzepatide,2018-05-01,1,1.5,0.8366600265340755,-0.5976143046671969,False
tirzepatide,2018-07-01,1,1.5,0.8366600265340755,-0.5976143046671969,False
tirzepatide,2018-11-01,1,1.5,0.8366600265340755,-0.5976143046671969,False
tirzepatide,2018-12-01,1,1.5,0.8366600265340755,-0.5976143046671969,False
tirzepatide,2019-01-01,1,1.3333333333333333,0.816496580927726,-0.4082482904638629,False
tirzepatide,2019-03-01,3,1.3333333333333333,0.816496580927726,2.041241452319315,True
tirzepatide,2019-05-01,3,1.3333333333333333,0.816496580927726,2.041241452319315,True
tirzepatide,2019-06-01,1,1.6666666666666667,1.0327955589886444,-0.6454972243679029,False
tirzepatide,2019-07-01,1,1.6666666666666667,1.0327955589886444,-0.6454972243679029,False
tirzepatide,2019-08-01,1,1.6666666666666667,1.0327955589886444,-0.6454972243679029,False
tirzepatide,2019-10-01,5,1.6666666666666667,1.0327955589886444,3.2274861218395143,True
tirzepatide,2019-11-01,2,2.3333333333333335,1.6329931618554518,-0.20412414523193162,False
tirzepatide,2019-12-01,3,2.1666666666666665,1.6020819787597218,0.5201564866102996,False
tirzepatide,2020-01-01,2,2.1666666666666665,1.6020819787597218,-0.1040312973220598,False
tirzepatide,2020-02-01,1,2.3333333333333335,1.5055453054181616,-0.8856148855400956,False
tirzepatide,2020-03-01,1,2.3333333333333335,1.5055453054181613,-0.8856148855400958,False
tirzepatide,2020-04-01,2,2.3333333333333335,1.5055453054181613,-0.221403721385024,False
